"","Species","Number","Temp.Cat","Light_Value","micromol.L.s","Run","Treatment","Chamber.Vol.L","Date","micromol.s","micromol.s.blank","micromol.s.adj","surface.area.cm2","micromol.cm2.s","micromol.cm2.h","fragment_ID...1","Morphology...3","fragment_ID...4","site","species","Morphology...7","mtORF","TPCBASS","group","quant25","quant75","IQRbyGroup","upper","lower","Season"
"67","POC","178","36","0",-0.0267293905241278,25,"Field",0.576,2022-05-26,-0.0153961289418976,-0.000615266472489176,-0.0147808624694084,139.071555313545,-0.000106282427316529,-0.382616738339503,"POC-178","grandis","POC-178","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_36",-0.986851672519631,-0.300799414278705,0.686052258240926,0.728278973082685,-2.01593005988102,"May"
"68","POC","179","22","0",-0.00959990132593258,23,"Field",0.604,2022-05-26,-0.00579834040086328,-0.000261896530296843,-0.00553644387056643,63.6151733207258,-8.70302410818499e-05,-0.31330886789466,"POC-179","verrucosa","POC-179","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_22",-0.527376960054643,-0.232759909688717,0.294617050365926,0.209165665860172,-0.969302535603532,"May"
"69","POC","179","25","0",-0.0193850721500721,24,"Field",0.583,2022-05-26,-0.0113014970634921,-0.000524729038538013,-0.010776768024954,106.212933155044,-0.000101463802051513,-0.365269687385448,"POC-179","verrucosa","POC-179","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_25",-0.513684849114912,-0.347949687613843,0.165735161501069,-0.0993469453622394,-0.762287591366515,"May"
"70","POC","179","30","0",-0.0211651973097804,23,"Field",0.6,2022-05-26,-0.0126991183858682,-0.000261896530296843,-0.0124372218555714,44.0930279795603,-0.000282067765029355,-1.01544395410568,"POC-179","verrucosa","POC-179","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_30",-0.970496884771261,-0.552458603696537,0.418038281074724,0.0745988179155482,-1.59755430638335,"May"
"71","POC","179","32","0",-0.0260094759891271,24,"Field",0.594,2022-05-26,-0.0154496287375415,-0.000524729038538013,-0.0149248996990035,139.071555313545,-0.000107318133211025,-0.38634527955969,"POC-179","verrucosa","POC-179","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_32",-0.964436002486323,-0.390725500706623,0.5737105017797,0.469840251962927,-1.82500175515587,"May"
"72","POC","179","36","0",-0.016438140207327,25,"Field",0.6,2022-05-26,-0.00986288412439623,-0.000615266472489176,-0.00924761765190705,29.8791513716106,-0.000309500679483608,-1.11420244614099,"POC-179","verrucosa","POC-179","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_36",-1.2372355000736,-0.631548435088091,0.60568706498551,0.276982162390173,-2.14576609755186,"May"
"73","POC","181","22","0",-0.0105060558556821,28,"Field",0.598,2022-05-29,-0.00628262140169792,-0.000521017869658237,-0.00576160353203968,83.2250586409527,-6.92291916175901e-05,-0.249225089823324,"POC-181","verrucosa","POC-181","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_22",-0.527376960054643,-0.232759909688717,0.294617050365926,0.209165665860172,-0.969302535603532,"May"
"74","POC","181","25","0",-0.0144899399759905,28,"Field",0.598,2022-05-29,-0.00866498410564231,-0.000521017869658237,-0.00814396623598407,85.6817780546724,-9.50489873212892e-05,-0.342176354356641,"POC-181","verrucosa","POC-181","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_25",-0.513684849114912,-0.347949687613843,0.165735161501069,-0.0993469453622394,-0.762287591366515,"May"
"75","POC","181","28","0",-0.0085947923169267,26,"Field",0.608,2022-05-29,-0.00522563372869143,-0.000630718947398834,-0.0045949147812926,32.3358707853304,-0.000142099614752826,-0.511558613110173,"POC-181","verrucosa","POC-181","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_28",-0.743440761288278,-0.367768418742492,0.375672342545786,0.195740095076188,-1.30694927510696,"May"
"76","POC","181","30","0",-0.0230975803623613,26,"Field",0.593,2022-05-29,-0.0136968651548802,-0.000630718947398834,-0.0130661462074814,56.2888850690973,-0.000232126576880002,-0.835655676768007,"POC-181","verrucosa","POC-181","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_30",-0.970496884771261,-0.552458603696537,0.418038281074724,0.0745988179155482,-1.59755430638335,"May"
"77","POC","181","32","0",-0.026798609791743,27,"Field",0.59,2022-05-29,-0.0158111797771284,-0.00122890267819296,-0.0145822770989354,75.2407205463637,-0.000193808312746683,-0.697709925888057,"POC-181","verrucosa","POC-181","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_32",-0.964436002486323,-0.390725500706623,0.5737105017797,0.469840251962927,-1.82500175515587,"May"
"78","POC","181","36","0",-0.0159460395467161,27,"Field",0.6,2022-05-29,-0.00956762372802967,-0.00122890267819296,-0.00833872104983672,29.5720614448956,-0.000281979701191107,-1.01512692428799,"POC-181","verrucosa","POC-181","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_36",-1.2372355000736,-0.631548435088091,0.60568706498551,0.276982162390173,-2.14576609755186,"May"
"79","POC","183","22","0",-0.0187258247298921,28,"Field",0.602,2022-05-29,-0.011272946487395,-0.000521017869658237,-0.0107519286177368,64.9751429961777,-0.000165477567604111,-0.5957192433748,"POC-183","verrucosa","POC-183","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_22",-0.527376960054643,-0.232759909688717,0.294617050365926,0.209165665860172,-0.969302535603532,"May"
"80","POC","183","25","0",-0.0111445837104071,28,"Field",0.602,2022-05-29,-0.0067090393936651,-0.000521017869658237,-0.00618802152400686,40.4079488589808,-0.000153138718958549,-0.551299388250775,"POC-183","verrucosa","POC-183","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_25",-0.513684849114912,-0.347949687613843,0.165735161501069,-0.0993469453622394,-0.762287591366515,"May"
"81","POC","183","28","0",-0.0192521672771672,26,"Field",0.598,2022-05-29,-0.011512796031746,-0.000630718947398834,-0.0108820770843472,44.7949478120516,-0.000242930902163468,-0.874551247788485,"POC-183","verrucosa","POC-183","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_28",-0.743440761288278,-0.367768418742492,0.375672342545786,0.195740095076188,-1.30694927510696,"May"
"82","POC","183","32","0",-0.0217376495146644,27,"Field",0.594,2022-05-29,-0.0129121638117107,-0.00122890267819296,-0.0116832611335177,45.6723476026658,-0.000255806012757614,-0.92090164592741,"POC-183","verrucosa","POC-183","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_32",-0.964436002486323,-0.390725500706623,0.5737105017797,0.469840251962927,-1.82500175515587,"May"
