"","Species","Number","Temp.Cat","Light_Value","micromol.L.s","Run","Treatment","Chamber.Vol.L","Date","micromol.s","micromol.s.blank","micromol.s.adj","surface.area.cm2","micromol.cm2.s","micromol.cm2.h","fragment_ID...1","Morphology...3","fragment_ID...4","site","species","Morphology...7","mtORF","TPCBASS","group","quant25","quant75","IQRbyGroup","upper","lower","Season"
"66","POC","175","32","620",0.00613389514626017,"TPCBASS_Run19","Field",0.595,2022-12-11,0.0036496676120248,-0.00346795647036396,0.00711762408238876,89.7178170914977,7.93334514049749e-05,0.28560042505791,"POC-175","verrucosa","POC-175","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_32",0.220640305025261,0.304356932692989,0.0837166276677284,0.429931874194581,0.095065363523668,"Dec"
"67","POC","175","36","620",-0.0137541367159975,"TPCBASS_Run20","Field",0.6,2022-12-11,-0.00825248202959847,-0.00793488949196743,-0.000317592537631039,56.4643650272202,-5.6246543723273e-06,-0.0202487557403783,"POC-175","verrucosa","POC-175","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_36",-0.197893568712842,-0.0625548789311429,0.135338689781699,0.140453155741406,-0.400901603385391,"Dec"
"68","POC","178","22","620",0.0148527253668764,"TPCBASS_Run6","Field",0.59,2022-12-08,0.00876310796645706,0.000380946016790769,0.00838216194966629,103.054293908833,8.13373381324759e-05,0.292814417276913,"POC-178","grandis","POC-178","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_22",0.256217592667856,0.424148571388708,0.167930978720852,0.676045039469985,0.00432112458657874,"Dec"
"69","POC","178","25","620",0.0075745454545454,"TPCBASS_Run6","Field",0.589,2022-12-08,0.00446140727272724,0.000380946016790769,0.00408046125593647,131.262697177079,3.10862213232732e-05,0.111910396763784,"POC-178","grandis","POC-178","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_25",0.150996721301454,0.3270268202876,0.176030098986146,0.591071968766819,-0.113048427177764,"Dec"
"70","POC","178","28","620",0.0103069369369369,"TPCBASS_Run7","Field",0.597,2022-12-08,0.00615324135135134,-0.00013267760892876,0.0062859189602801,61.0707139279447,0.000102928532450049,0.370542716820176,"POC-178","grandis","POC-178","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_28",0.343528163587777,0.597429153191409,0.253900989603632,0.978280637596858,-0.0373233208176707,"Dec"
"71","POC","178","30","620",0.0106517405067755,"TPCBASS_Run7","Field",0.59,2022-12-08,0.00628452689899757,-0.00013267760892876,0.00641720450792633,82.2599188712773,7.8011315789992e-05,0.280840736843971,"POC-178","grandis","POC-178","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_30",0.224384122640618,0.381374658351005,0.156990535710387,0.616860461916585,-0.0111016809249621,"Dec"
"72","POC","178","32","620",0.00571535843920149,"TPCBASS_Run8","Field",0.59,2022-12-08,0.00337206147912888,-0.00125140690969279,0.00462346838882166,90.9023068088268,5.0861947855131e-05,0.183103012278472,"POC-178","grandis","POC-178","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_32",0.183103012278472,0.267725992986219,0.0846229807077471,0.394660464047839,0.0561685412168509,"Dec"
"73","POC","178","36","620",0.00121266860881534,"TPCBASS_Run8","Field",0.563,2022-12-08,0.000682732426763035,-0.00125140690969279,0.00193413933645582,139.071555313545,1.39075120868188e-05,0.0500670435125478,"POC-178","grandis","POC-178","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_36",-0.0271774646695788,0.0500670435125478,0.0772445081821267,0.165933805785738,-0.143044226942769,"Dec"
"74","POC","179","22","620",0.0137146858954998,"TPCBASS_Run12","Field",0.605,2022-12-10,0.00829738496677739,-0.000197577256537843,0.00849496222331523,63.6151733207258,0.000133536729995005,0.480732227982019,"POC-179","verrucosa","POC-179","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_22",0.247582657167487,0.438463623735073,0.190880966567586,0.724785073586451,-0.0387387926838914,"Dec"
"75","POC","179","25","620",0.0149805214940098,"TPCBASS_Run12","Field",0.599,2022-12-10,0.00897333237491186,-0.000197577256537843,0.0091709096314497,106.212933155044,8.63445661373692e-05,0.310840438094529,"POC-179","verrucosa","POC-179","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_25",0.166082673296665,0.34279929131553,0.176716618018865,0.607874218343828,-0.0989922537316336,"Dec"
"76","POC","179","28","620",0.0118805956848029,"TPCBASS_Run13","Field",0.609,2022-12-10,0.00723528277204494,-0.000998047168590014,0.00823332994063495,56.5959749958124,0.000145475538520966,0.523711938675479,"POC-179","verrucosa","POC-179","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_28",0.279750687967484,0.481497269197476,0.201746581229992,0.784117141042463,-0.0228691838775036,"Dec"
"77","POC","179","30","620",0.00362775,"TPCBASS_Run13","Field",0.604,2022-12-10,0.002191161,-0.000998047168590014,0.00318920816859001,44.0930279795603,7.23290804629792e-05,0.260384689666725,"POC-179","verrucosa","POC-179","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_30",0.229845772503588,0.290068835812352,0.0602230633087635,0.380403430775497,0.139511177540443,"Dec"
"78","POC","179","32","620",0.00978994565169708,"TPCBASS_Run14","Field",0.591,2022-12-10,0.00578585788015298,-0.00292335786610762,0.0087092157462606,139.071555313545,6.26239904100098e-05,0.225446365476035,"POC-179","verrucosa","POC-179","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_32",0.220640305025261,0.304356932692989,0.0837166276677284,0.429931874194581,0.095065363523668,"Dec"
"79","POC","179","36","620",-0.00749871355060034,"TPCBASS_Run14","Field",0.608,2022-12-10,-0.004559217838765,-0.00292335786610762,-0.00163585997265738,29.8791513716106,-5.47492113250472e-05,-0.19709716077017,"POC-179","verrucosa","POC-179","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_36",-0.197893568712842,-0.0625548789311429,0.135338689781699,0.140453155741406,-0.400901603385391,"Dec"
"80","POC","181","22","620",0.00946340956737182,"TPCBASS_Run12","Field",0.589,2022-12-10,0.005573948235182,-0.000197577256537843,0.00577152549171985,83.2250586409527,6.93484100338001e-05,0.249654276121681,"POC-181","verrucosa","POC-181","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_22",0.247582657167487,0.438463623735073,0.190880966567586,0.724785073586451,-0.0387387926838914,"Dec"
"81","POC","181","25","620",0.00651504513941448,"TPCBASS_Run12","Field",0.61,2022-12-10,0.00397417753504283,-0.000197577256537843,0.00417175479158067,85.6817780546724,4.86889381417684e-05,0.175280177310366,"POC-181","verrucosa","POC-181","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_25",0.166082673296665,0.34279929131553,0.176716618018865,0.607874218343828,-0.0989922537316336,"Dec"
"82","POC","181","28","620",0.00184042861547949,"TPCBASS_Run13","Field",0.607,2022-12-10,0.00111714016959605,-0.000998047168590014,0.00211518733818607,32.3358707853304,6.54130316213922e-05,0.235486913837012,"POC-181","verrucosa","POC-181","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_28",0.279750687967484,0.481497269197476,0.201746581229992,0.784117141042463,-0.0228691838775036,"Dec"
"83","POC","181","30","620",0.00269412484994002,"TPCBASS_Run13","Field",0.604,2022-12-10,0.00162725140936377,-0.000998047168590014,0.00262529857795379,56.2888850690973,4.6639733132591e-05,0.167903039277328,"POC-181","verrucosa","POC-181","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_30",0.229845772503588,0.290068835812352,0.0602230633087635,0.380403430775497,0.139511177540443,"Dec"
"84","POC","181","32","620",0.00258774509803896,"TPCBASS_Run14","Field",0.594,2022-12-10,0.00153712058823514,-0.00292335786610762,0.00446047845434277,75.2407205463637,5.92827716421748e-05,0.213417977911829,"POC-181","verrucosa","POC-181","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_32",0.220640305025261,0.304356932692989,0.0837166276677284,0.429931874194581,0.095065363523668,"Dec"
"85","POC","181","36","620",-0.00749258064516136,"TPCBASS_Run14","Field",0.608,2022-12-10,-0.00455548903225811,-0.00292335786610762,-0.00163213116615049,29.5720614448956,-5.51916601820875e-05,-0.198689976655515,"POC-181","verrucosa","POC-181","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_36",-0.197893568712842,-0.0625548789311429,0.135338689781699,0.140453155741406,-0.400901603385391,"Dec"
"86","POC","183","22","620",0.0114361978810664,"TPCBASS_Run12","Field",0.608,2022-12-10,0.00695320831168838,-0.000197577256537843,0.00715078556822623,64.9751429961777,0.000110054172080035,0.396195019488126,"POC-183","verrucosa","POC-183","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_22",0.247582657167487,0.438463623735073,0.190880966567586,0.724785073586451,-0.0387387926838914,"Dec"
"87","POC","183","25","620",0.0025503578818118,"TPCBASS_Run12","Field",0.613,2022-12-10,0.00156336938155063,-0.000197577256537843,0.00176094663808847,40.4079488589808,4.35792136897119e-05,0.156885169282963,"POC-183","verrucosa","POC-183","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_25",0.166082673296665,0.34279929131553,0.176716618018865,0.607874218343828,-0.0989922537316336,"Dec"
"88","POC","183","28","620",0.0106752543940795,"TPCBASS_Run13","Field",0.604,2022-12-10,0.00644785365402401,-0.000998047168590014,0.00744590082261403,44.7949478120516,0.000166221888545448,0.598398798763614,"POC-183","verrucosa","POC-183","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_28",0.279750687967484,0.481497269197476,0.201746581229992,0.784117141042463,-0.0228691838775036,"Dec"
"89","POC","183","30","620",0.00351615186615195,"TPCBASS_Run13","Field",0.607,2022-12-10,0.00213430418275423,-0.000998047168590014,0.00313235135134425,45.6723476026659,6.85831036887934e-05,0.246899173279656,"POC-183","verrucosa","POC-183","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_30",0.229845772503588,0.290068835812352,0.0602230633087635,0.380403430775497,0.139511177540443,"Dec"
"90","POC","183","32","620",-0.000289285714285785,"TPCBASS_Run14","Field",0.595,2022-12-10,-0.000172125000000042,-0.00292335786610762,0.00275123286610758,45.6723476026658,6.0238481499624e-05,0.216858533398646,"POC-183","verrucosa","POC-183","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_32",0.220640305025261,0.304356932692989,0.0837166276677284,0.429931874194581,0.095065363523668,"Dec"
"91","POC","183","36","620",-0.00820120978120979,"TPCBASS_Run14","Field",0.615,2022-12-10,-0.00504374401544402,-0.00292335786610762,-0.0021203861493364,28.1243517903822,-7.53932451542407e-05,-0.271415682555267,"POC-183","verrucosa","POC-183","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_36",-0.197893568712842,-0.0625548789311429,0.135338689781699,0.140453155741406,-0.400901603385391,"Dec"
